cdr_id,caller,receiver,call_datetime,duration_seconds,call_type,cell_tower
283,6543210987,6234567890,2024-01-03T02:13:00,660,Mobile-Mobile,Tower_Mumbai_Central
284,6543210987,6234567890,2024-01-03T14:24:00,457,Mobile-Mobile,Tower_Bangalore
285,6543210987,6234567890,2024-01-03T02:28:00,183,Mobile-Mobile,Tower_Mumbai_Central
286,6543210987,6234567890,2024-01-03T09:32:00,727,Mobile-Mobile,Tower_Bangalore
287,6543210987,6234567890,2024-01-03T02:30:00,763,Mobile-Mobile,Tower_Mumbai_Central
288,6543210987,6234567890,2024-01-03T23:12:00,635,Mobile-Mobile,Tower_UP_Kanpur
289,6543210987,6234567890,2024-01-03T01:46:00,496,Mobile-Mobile,Tower_Mumbai_Central
290,6543210987,6234567890,2024-01-03T02:56:00,640,Mobile-Mobile,Tower_Delhi_Central
291,6543210987,6234567890,2024-01-03T14:50:00,1040,Mobile-Mobile,Tower_Delhi_Central
292,6543210987,6234567890,2024-01-03T13:31:00,842,Mobile-Mobile,Tower_Mumbai_Central
293,9876543210,9123456789,2024-01-04T23:17:00,1115,Mobile-Mobile,Tower_Bangalore
294,9876543210,9123456789,2024-01-04T12:42:00,1159,Mobile-Mobile,Tower_UP_Kanpur
295,9876543210,9123456789,2024-01-04T11:09:00,1050,Mobile-Mobile,Tower_Mumbai_Central
296,9876543210,9123456789,2024-01-04T10:43:00,834,Mobile-Mobile,Tower_Mumbai_Central
297,9876543210,9123456789,2024-01-04T02:24:00,152,Mobile-Mobile,Tower_Mumbai_Central
298,9876543210,9123456789,2024-01-04T03:35:00,973,Mobile-Mobile,Tower_UP_Kanpur
299,9876543210,9123456789,2024-01-04T12:52:00,922,Mobile-Mobile,Tower_Mumbai_Central
300,9876543210,9123456789,2024-01-04T23:51:00,794,Mobile-Mobile,Tower_UP_Kanpur
301,9876543210,8765432109,2024-01-04T13:52:00,551,Mobile-Mobile,Tower_Bangalore
302,9876543210,8765432109,2024-01-04T13:04:00,1070,Mobile-Mobile,Tower_Mumbai_Central
303,9876543210,8765432109,2024-01-04T03:09:00,795,Mobile-Mobile,Tower_Delhi_Central
304,9876543210,8765432109,2024-01-04T02:36:00,278,Mobile-Mobile,Tower_Mumbai_Central
305,9876543210,7654321098,2024-01-04T03:11:00,1065,Mobile-Mobile,Tower_UP_Kanpur
306,9876543210,7654321098,2024-01-04T12:11:00,895,Mobile-Mobile,Tower_Delhi_Central
307,9876543210,7654321098,2024-01-04T02:54:00,1095,Mobile-Mobile,Tower_Bangalore
308,9123456789,9876543210,2024-01-04T14:13:00,93,Mobile-Mobile,Tower_Mumbai_Central
309,9123456789,9876543210,2024-01-04T10:01:00,694,Mobile-Mobile,Tower_Mumbai_Central
310,9123456789,9876543210,2024-01-04T18:39:00,652,Mobile-Mobile,Tower_UP_Kanpur
311,9123456789,9876543210,2024-01-04T01:11:00,759,Mobile-Mobile,Tower_Bangalore
312,9123456789,9876543210,2024-01-04T23:40:00,899,Mobile-Mobile,Tower_Bangalore
313,9123456789,9876543210,2024-01-04T19:39:00,521,Mobile-Mobile,Tower_Bangalore
314,9123456789,9876543210,2024-01-04T02:19:00,823,Mobile-Mobile,Tower_Delhi_Central
315,9123456789,9876543210,2024-01-04T01:25:00,676,Mobile-Mobile,Tower_Bangalore
316,9123456789,9876543210,2024-01-04T20:49:00,367,Mobile-Mobile,Tower_Delhi_Central
317,9123456789,9876543210,2024-01-04T01:35:00,373,Mobile-Mobile,Tower_Delhi_Central
318,9012345678,9876543210,2024-01-04T09:17:00,142,Mobile-Mobile,Tower_Mumbai_Central
319,9012345678,9876543210,2024-01-04T14:43:00,276,Mobile-Mobile,Tower_Mumbai_Central
320,9012345678,9876543210,2024-01-04T20:00:00,554,Mobile-Mobile,Tower_Mumbai_Central
321,9012345678,9876543210,2024-01-04T12:28:00,117,Mobile-Mobile,Tower_Mumbai_Central
322,9012345678,9876543210,2024-01-04T23:28:00,1066,Mobile-Mobile,Tower_Delhi_Central
323,9012345678,9876543210,2024-01-04T18:13:00,543,Mobile-Mobile,Tower_Delhi_Central
324,8765432109,8912345678,2024-01-04T21:21:00,159,Mobile-Mobile,Tower_UP_Kanpur
325,8765432109,8912345678,2024-01-04T17:15:00,1019,Mobile-Mobile,Tower_UP_Kanpur
326,8765432109,8912345678,2024-01-04T02:18:00,633,Mobile-Mobile,Tower_Delhi_Central
327,8765432109,8912345678,2024-01-04T09:26:00,410,Mobile-Mobile,Tower_UP_Kanpur
328,8765432109,8912345678,2024-01-04T09:59:00,744,Mobile-Mobile,Tower_Mumbai_Central
329,8765432109,8912345678,2024-01-04T10:23:00,144,Mobile-Mobile,Tower_Mumbai_Central
330,8765432109,8912345678,2024-01-04T03:12:00,557,Mobile-Mobile,Tower_UP_Kanpur
331,8765432109,8912345678,2024-01-04T02:26:00,968,Mobile-Mobile,Tower_Delhi_Central
332,8765432109,8912345678,2024-01-04T23:35:00,51,Mobile-Mobile,Tower_UP_Kanpur
333,8765432109,8912345678,2024-01-04T13:15:00,1031,Mobile-Mobile,Tower_Mumbai_Central
334,8765432109,6543210987,2024-01-04T02:36:00,269,Mobile-Mobile,Tower_Bangalore
335,8765432109,6543210987,2024-01-04T23:52:00,1100,Mobile-Mobile,Tower_Bangalore
336,8765432109,6543210987,2024-01-04T18:50:00,880,Mobile-Mobile,Tower_Mumbai_Central
337,8765432109,6543210987,2024-01-04T21:56:00,242,Mobile-Mobile,Tower_Mumbai_Central
338,8765432109,6543210987,2024-01-04T02:22:00,233,Mobile-Mobile,Tower_Delhi_Central
339,8765432109,6543210987,2024-01-04T23:01:00,466,Mobile-Mobile,Tower_UP_Kanpur
340,8765432109,6543210987,2024-01-04T01:11:00,671,Mobile-Mobile,Tower_Bangalore
341,8765432109,6543210987,2024-01-04T01:06:00,455,Mobile-Mobile,Tower_Mumbai_Central
342,8765432109,6543210987,2024-01-04T09:39:00,425,Mobile-Mobile,Tower_Bangalore
343,8765432109,6543210987,2024-01-04T11:37:00,698,Mobile-Mobile,Tower_UP_Kanpur
344,7654321098,7123456789,2024-01-04T01:12:00,614,Mobile-Mobile,Tower_Mumbai_Central
345,7654321098,7123456789,2024-01-04T19:54:00,275,Mobile-Mobile,Tower_Bangalore
346,7654321098,7123456789,2024-01-04T16:58:00,1120,Mobile-Mobile,Tower_Mumbai_Central
347,7654321098,7123456789,2024-01-04T03:07:00,734,Mobile-Mobile,Tower_Delhi_Central
348,7654321098,7123456789,2024-01-04T23:22:00,712,Mobile-Mobile,Tower_Mumbai_Central
349,7654321098,7123456789,2024-01-04T23:15:00,490,Mobile-Mobile,Tower_Mumbai_Central
350,7654321098,7123456789,2024-01-04T18:46:00,1075,Mobile-Mobile,Tower_Bangalore
351,7654321098,7123456789,2024-01-04T23:04:00,266,Mobile-Mobile,Tower_UP_Kanpur
352,7654321098,7123456789,2024-01-04T01:03:00,79,Mobile-Mobile,Tower_Delhi_Central
353,7654321098,7123456789,2024-01-04T23:29:00,206,Mobile-Mobile,Tower_Bangalore
354,7654321098,7123456789,2024-01-04T16:28:00,744,Mobile-Mobile,Tower_UP_Kanpur
355,7654321098,7123456789,2024-01-04T16:27:00,579,Mobile-Mobile,Tower_UP_Kanpur
356,7654321098,7123456789,2024-01-04T03:30:00,229,Mobile-Mobile,Tower_UP_Kanpur
357,7654321098,7123456789,2024-01-04T19:29:00,1188,Mobile-Mobile,Tower_UP_Kanpur
358,7123456789,7654321098,2024-01-04T16:13:00,973,Mobile-Mobile,Tower_UP_Kanpur
359,7123456789,7654321098,2024-01-04T20:49:00,440,Mobile-Mobile,Tower_UP_Kanpur
360,7123456789,7654321098,2024-01-04T16:04:00,945,Mobile-Mobile,Tower_Mumbai_Central
361,7123456789,7654321098,2024-01-04T10:46:00,365,Mobile-Mobile,Tower_Delhi_Central
362,7123456789,7654321098,2024-01-04T01:14:00,441,Mobile-Mobile,Tower_Bangalore
363,7123456789,7654321098,2024-01-04T02:58:00,446,Mobile-Mobile,Tower_Delhi_Central
364,7123456789,7654321098,2024-01-04T03:04:00,697,Mobile-Mobile,Tower_Bangalore
365,7123456789,7654321098,2024-01-04T12:35:00,60,Mobile-Mobile,Tower_UP_Kanpur
366,7123456789,7654321098,2024-01-04T02:41:00,584,Mobile-Mobile,Tower_Bangalore
367,7123456789,7654321098,2024-01-04T17:45:00,649,Mobile-Mobile,Tower_Bangalore
368,7123456789,7654321098,2024-01-04T01:29:00,1054,Mobile-Mobile,Tower_Mumbai_Central
369,7123456789,7654321098,2024-01-04T03:28:00,246,Mobile-Mobile,Tower_Mumbai_Central
370,7123456789,7654321098,2024-01-04T01:37:00,1081,Mobile-Mobile,Tower_Delhi_Central
371,7123456789,7654321098,2024-01-04T18:48:00,60,Mobile-Mobile,Tower_Bangalore
372,6543210987,6234567890,2024-01-04T20:16:00,600,Mobile-Mobile,Tower_UP_Kanpur
373,6543210987,6234567890,2024-01-04T15:38:00,1089,Mobile-Mobile,Tower_Mumbai_Central
374,6543210987,6234567890,2024-01-04T17:01:00,450,Mobile-Mobile,Tower_Mumbai_Central
375,6543210987,6234567890,2024-01-04T03:33:00,958,Mobile-Mobile,Tower_Mumbai_Central
376,6543210987,6234567890,2024-01-04T19:29:00,1084,Mobile-Mobile,Tower_Delhi_Central
377,6543210987,6234567890,2024-01-04T19:47:00,679,Mobile-Mobile,Tower_UP_Kanpur
378,6543210987,6234567890,2024-01-04T20:07:00,1112,Mobile-Mobile,Tower_Mumbai_Central
379,6543210987,6234567890,2024-01-04T10:17:00,390,Mobile-Mobile,Tower_Mumbai_Central
380,6543210987,6234567890,2024-01-04T02:43:00,955,Mobile-Mobile,Tower_Bangalore
381,6543210987,6234567890,2024-01-04T13:05:00,1040,Mobile-Mobile,Tower_UP_Kanpur
382,6543210987,6234567890,2024-01-04T14:04:00,854,Mobile-Mobile,Tower_Bangalore
383,6543210987,6234567890,2024-01-04T01:46:00,1186,Mobile-Mobile,Tower_Mumbai_Central
384,9876543210,9123456789,2024-01-05T18:43:00,390,Mobile-Mobile,Tower_Mumbai_Central
385,9876543210,9123456789,2024-01-05T10:07:00,90,Mobile-Mobile,Tower_Bangalore
386,9876543210,9123456789,2024-01-05T03:20:00,862,Mobile-Mobile,Tower_Mumbai_Central
387,9876543210,9123456789,2024-01-05T10:27:00,451,Mobile-Mobile,Tower_Bangalore
388,9876543210,9123456789,2024-01-05T21:53:00,497,Mobile-Mobile,Tower_Mumbai_Central
389,9876543210,9123456789,2024-01-05T01:50:00,218,Mobile-Mobile,Tower_Delhi_Central
390,9876543210,9123456789,2024-01-05T21:20:00,293,Mobile-Mobile,Tower_Bangalore
391,9876543210,9123456789,2024-01-05T03:49:00,211,Mobile-Mobile,Tower_Bangalore
392,9876543210,9123456789,2024-01-05T01:00:00,849,Mobile-Mobile,Tower_Mumbai_Central
393,9876543210,9123456789,2024-01-05T19:17:00,104,Mobile-Mobile,Tower_UP_Kanpur
394,9876543210,9123456789,2024-01-05T01:32:00,194,Mobile-Mobile,Tower_Delhi_Central
395,9876543210,8765432109,2024-01-05T03:05:00,681,Mobile-Mobile,Tower_Mumbai_Central
396,9876543210,8765432109,2024-01-05T18:40:00,130,Mobile-Mobile,Tower_UP_Kanpur
397,9876543210,8765432109,2024-01-05T02:13:00,212,Mobile-Mobile,Tower_UP_Kanpur
398,9876543210,8765432109,2024-01-05T15:26:00,558,Mobile-Mobile,Tower_UP_Kanpur
399,9876543210,8765432109,2024-01-05T20:14:00,924,Mobile-Mobile,Tower_Mumbai_Central
400,9876543210,8765432109,2024-01-05T19:11:00,868,Mobile-Mobile,Tower_Mumbai_Central
401,9876543210,8765432109,2024-01-05T02:51:00,660,Mobile-Mobile,Tower_Mumbai_Central
402,9876543210,7654321098,2024-01-05T21:54:00,1194,Mobile-Mobile,Tower_Bangalore
403,9876543210,7654321098,2024-01-05T02:31:00,832,Mobile-Mobile,Tower_Delhi_Central
404,9876543210,7654321098,2024-01-05T03:47:00,786,Mobile-Mobile,Tower_Bangalore
405,9876543210,7654321098,2024-01-05T03:19:00,1122,Mobile-Mobile,Tower_Delhi_Central
406,9876543210,7654321098,2024-01-05T16:02:00,882,Mobile-Mobile,Tower_UP_Kanpur
407,9876543210,7654321098,2024-01-05T03:15:00,1131,Mobile-Mobile,Tower_UP_Kanpur
408,9123456789,9876543210,2024-01-05T20:50:00,1174,Mobile-Mobile,Tower_Delhi_Central
409,9123456789,9876543210,2024-01-05T01:09:00,604,Mobile-Mobile,Tower_Delhi_Central
410,9123456789,9876543210,2024-01-05T01:13:00,182,Mobile-Mobile,Tower_Delhi_Central
411,9123456789,9876543210,2024-01-05T21:19:00,419,Mobile-Mobile,Tower_UP_Kanpur
412,9123456789,9876543210,2024-01-05T03:35:00,535,Mobile-Mobile,Tower_Delhi_Central
413,9123456789,9876543210,2024-01-05T10:08:00,1080,Mobile-Mobile,Tower_Delhi_Central
414,9012345678,9876543210,2024-01-05T09:14:00,338,Mobile-Mobile,Tower_Mumbai_Central
415,9012345678,9876543210,2024-01-05T17:24:00,454,Mobile-Mobile,Tower_Bangalore
416,9012345678,9876543210,2024-01-05T23:57:00,1069,Mobile-Mobile,Tower_Mumbai_Central
417,9012345678,9876543210,2024-01-05T14:58:00,81,Mobile-Mobile,Tower_UP_Kanpur
418,9012345678,9876543210,2024-01-05T21:43:00,1106,Mobile-Mobile,Tower_Delhi_Central
419,9012345678,9876543210,2024-01-05T23:51:00,749,Mobile-Mobile,Tower_Mumbai_Central
420,9012345678,9876543210,2024-01-05T15:24:00,325,Mobile-Mobile,Tower_Mumbai_Central
421,9012345678,9876543210,2024-01-05T09:03:00,722,Mobile-Mobile,Tower_Delhi_Central
422,9012345678,9876543210,2024-01-05T23:54:00,194,Mobile-Mobile,Tower_Mumbai_Central
423,8765432109,8912345678,2024-01-05T21:21:00,918,Mobile-Mobile,Tower_UP_Kanpur
424,8765432109,8912345678,2024-01-05T21:59:00,444,Mobile-Mobile,Tower_Mumbai_Central
425,8765432109,8912345678,2024-01-05T12:35:00,880,Mobile-Mobile,Tower_Bangalore
426,8765432109,8912345678,2024-01-05T16:33:00,1127,Mobile-Mobile,Tower_Mumbai_Central
427,8765432109,8912345678,2024-01-05T12:40:00,134,Mobile-Mobile,Tower_Delhi_Central
428,8765432109,8912345678,2024-01-05T10:29:00,611,Mobile-Mobile,Tower_Bangalore
429,8765432109,8912345678,2024-01-05T09:44:00,653,Mobile-Mobile,Tower_Mumbai_Central
430,8765432109,8912345678,2024-01-05T03:20:00,314,Mobile-Mobile,Tower_Bangalore
431,8765432109,8912345678,2024-01-05T01:54:00,1026,Mobile-Mobile,Tower_Bangalore
432,8765432109,8912345678,2024-01-05T01:09:00,1183,Mobile-Mobile,Tower_Mumbai_Central
433,8765432109,8912345678,2024-01-05T11:15:00,828,Mobile-Mobile,Tower_Delhi_Central
434,8765432109,8912345678,2024-01-05T12:16:00,601,Mobile-Mobile,Tower_Mumbai_Central
435,8765432109,8912345678,2024-01-05T01:33:00,998,Mobile-Mobile,Tower_UP_Kanpur
436,8765432109,6543210987,2024-01-05T10:16:00,511,Mobile-Mobile,Tower_Delhi_Central
437,8765432109,6543210987,2024-01-05T12:38:00,399,Mobile-Mobile,Tower_Mumbai_Central
438,8765432109,6543210987,2024-01-05T11:26:00,978,Mobile-Mobile,Tower_UP_Kanpur
439,8765432109,6543210987,2024-01-05T23:27:00,528,Mobile-Mobile,Tower_Delhi_Central
440,8765432109,6543210987,2024-01-05T23:31:00,968,Mobile-Mobile,Tower_Mumbai_Central
441,8765432109,6543210987,2024-01-05T03:50:00,656,Mobile-Mobile,Tower_Mumbai_Central
442,7654321098,7123456789,2024-01-05T18:51:00,433,Mobile-Mobile,Tower_UP_Kanpur
443,7654321098,7123456789,2024-01-05T23:34:00,808,Mobile-Mobile,Tower_Bangalore
444,7654321098,7123456789,2024-01-05T16:52:00,283,Mobile-Mobile,Tower_Bangalore
445,7654321098,7123456789,2024-01-05T03:44:00,834,Mobile-Mobile,Tower_Bangalore
446,7654321098,7123456789,2024-01-05T21:31:00,621,Mobile-Mobile,Tower_Mumbai_Central
447,7654321098,7123456789,2024-01-05T10:00:00,641,Mobile-Mobile,Tower_Delhi_Central
448,7654321098,7123456789,2024-01-05T02:54:00,761,Mobile-Mobile,Tower_Delhi_Central
449,7654321098,7123456789,2024-01-05T13:11:00,444,Mobile-Mobile,Tower_Mumbai_Central
450,7654321098,7123456789,2024-01-05T09:57:00,710,Mobile-Mobile,Tower_Bangalore
451,7654321098,7123456789,2024-01-05T02:18:00,204,Mobile-Mobile,Tower_Mumbai_Central
452,7654321098,7123456789,2024-01-05T02:04:00,840,Mobile-Mobile,Tower_Mumbai_Central
453,7654321098,7123456789,2024-01-05T09:36:00,344,Mobile-Mobile,Tower_UP_Kanpur
454,7654321098,7123456789,2024-01-05T10:08:00,68,Mobile-Mobile,Tower_UP_Kanpur
455,7654321098,7123456789,2024-01-05T20:18:00,493,Mobile-Mobile,Tower_Delhi_Central
456,7654321098,7123456789,2024-01-05T20:23:00,573,Mobile-Mobile,Tower_Delhi_Central
457,7654321098,7123456789,2024-01-05T03:18:00,456,Mobile-Mobile,Tower_Bangalore
458,7654321098,7123456789,2024-01-05T01:08:00,38,Mobile-Mobile,Tower_Mumbai_Central
459,7654321098,7123456789,2024-01-05T12:37:00,76,Mobile-Mobile,Tower_Mumbai_Central
460,7123456789,7654321098,2024-01-05T03:49:00,943,Mobile-Mobile,Tower_Bangalore
461,7123456789,7654321098,2024-01-05T20:35:00,567,Mobile-Mobile,Tower_UP_Kanpur
462,7123456789,7654321098,2024-01-05T12:57:00,692,Mobile-Mobile,Tower_Bangalore
463,7123456789,7654321098,2024-01-05T03:35:00,365,Mobile-Mobile,Tower_UP_Kanpur
464,7123456789,7654321098,2024-01-05T15:55:00,766,Mobile-Mobile,Tower_Bangalore
465,7123456789,7654321098,2024-01-05T18:58:00,972,Mobile-Mobile,Tower_Bangalore
466,7123456789,7654321098,2024-01-05T23:25:00,536,Mobile-Mobile,Tower_Mumbai_Central
467,7123456789,7654321098,2024-01-05T19:21:00,561,Mobile-Mobile,Tower_Bangalore
468,7123456789,7654321098,2024-01-05T23:03:00,199,Mobile-Mobile,Tower_UP_Kanpur
469,7123456789,7654321098,2024-01-05T23:49:00,861,Mobile-Mobile,Tower_Delhi_Central
470,7123456789,7654321098,2024-01-05T11:41:00,391,Mobile-Mobile,Tower_Bangalore
471,7123456789,7654321098,2024-01-05T03:33:00,108,Mobile-Mobile,Tower_Delhi_Central
472,7123456789,7654321098,2024-01-05T13:02:00,95,Mobile-Mobile,Tower_Bangalore
473,7123456789,7654321098,2024-01-05T23:02:00,1020,Mobile-Mobile,Tower_Bangalore
474,7123456789,7654321098,2024-01-05T17:54:00,258,Mobile-Mobile,Tower_UP_Kanpur
475,7123456789,7654321098,2024-01-05T01:36:00,983,Mobile-Mobile,Tower_Bangalore
476,7123456789,7654321098,2024-01-05T19:57:00,881,Mobile-Mobile,Tower_Mumbai_Central
477,6543210987,6234567890,2024-01-05T11:38:00,590,Mobile-Mobile,Tower_UP_Kanpur
478,6543210987,6234567890,2024-01-05T18:25:00,1009,Mobile-Mobile,Tower_Bangalore
479,6543210987,6234567890,2024-01-05T17:35:00,1031,Mobile-Mobile,Tower_Delhi_Central
480,6543210987,6234567890,2024-01-05T23:58:00,76,Mobile-Mobile,Tower_UP_Kanpur
481,6543210987,6234567890,2024-01-05T02:15:00,222,Mobile-Mobile,Tower_Bangalore
482,6543210987,6234567890,2024-01-05T18:22:00,882,Mobile-Mobile,Tower_Bangalore
483,6543210987,6234567890,2024-01-05T15:57:00,902,Mobile-Mobile,Tower_Mumbai_Central
484,6543210987,6234567890,2024-01-05T15:17:00,212,Mobile-Mobile,Tower_UP_Kanpur
485,6543210987,6234567890,2024-01-05T16:32:00,1127,Mobile-Mobile,Tower_UP_Kanpur
486,9876543210,9123456789,2024-01-06T12:12:00,599,Mobile-Mobile,Tower_Bangalore
487,9876543210,9123456789,2024-01-06T21:22:00,506,Mobile-Mobile,Tower_Delhi_Central
488,9876543210,9123456789,2024-01-06T21:08:00,793,Mobile-Mobile,Tower_Bangalore
489,9876543210,9123456789,2024-01-06T01:26:00,1093,Mobile-Mobile,Tower_Delhi_Central
490,9876543210,9123456789,2024-01-06T12:36:00,668,Mobile-Mobile,Tower_Delhi_Central
491,9876543210,9123456789,2024-01-06T03:30:00,827,Mobile-Mobile,Tower_Bangalore
492,9876543210,8765432109,2024-01-06T14:49:00,812,Mobile-Mobile,Tower_Mumbai_Central
493,9876543210,8765432109,2024-01-06T23:35:00,773,Mobile-Mobile,Tower_Bangalore
494,9876543210,8765432109,2024-01-06T19:35:00,995,Mobile-Mobile,Tower_Delhi_Central
495,9876543210,8765432109,2024-01-06T18:41:00,43,Mobile-Mobile,Tower_Bangalore
496,9876543210,8765432109,2024-01-06T02:50:00,63,Mobile-Mobile,Tower_UP_Kanpur
497,9876543210,8765432109,2024-01-06T15:33:00,819,Mobile-Mobile,Tower_Delhi_Central
498,9876543210,7654321098,2024-01-06T01:29:00,90,Mobile-Mobile,Tower_Delhi_Central
499,9876543210,7654321098,2024-01-06T01:09:00,1066,Mobile-Mobile,Tower_Delhi_Central
500,9876543210,7654321098,2024-01-06T01:10:00,1050,Mobile-Mobile,Tower_UP_Kanpur
501,9876543210,7654321098,2024-01-06T23:40:00,331,Mobile-Mobile,Tower_UP_Kanpur
502,9876543210,7654321098,2024-01-06T20:05:00,89,Mobile-Mobile,Tower_Delhi_Central
503,9876543210,7654321098,2024-01-06T01:28:00,334,Mobile-Mobile,Tower_Delhi_Central
504,9123456789,9876543210,2024-01-06T14:31:00,123,Mobile-Mobile,Tower_UP_Kanpur
505,9123456789,9876543210,2024-01-06T17:35:00,781,Mobile-Mobile,Tower_Mumbai_Central
506,9123456789,9876543210,2024-01-06T13:56:00,636,Mobile-Mobile,Tower_Mumbai_Central
507,9123456789,9876543210,2024-01-06T12:29:00,542,Mobile-Mobile,Tower_Mumbai_Central
508,9123456789,9876543210,2024-01-06T09:59:00,731,Mobile-Mobile,Tower_Bangalore
509,9123456789,9876543210,2024-01-06T03:25:00,1041,Mobile-Mobile,Tower_Bangalore
510,9123456789,9876543210,2024-01-06T14:42:00,155,Mobile-Mobile,Tower_Delhi_Central
511,9123456789,9876543210,2024-01-06T01:03:00,75,Mobile-Mobile,Tower_Delhi_Central
512,9123456789,9876543210,2024-01-06T15:48:00,214,Mobile-Mobile,Tower_UP_Kanpur
513,9123456789,9876543210,2024-01-06T16:09:00,933,Mobile-Mobile,Tower_Delhi_Central
514,9012345678,9876543210,2024-01-06T12:34:00,944,Mobile-Mobile,Tower_Bangalore
515,9012345678,9876543210,2024-01-06T10:51:00,486,Mobile-Mobile,Tower_Bangalore
516,9012345678,9876543210,2024-01-06T20:43:00,441,Mobile-Mobile,Tower_Bangalore
517,9012345678,9876543210,2024-01-06T02:17:00,375,Mobile-Mobile,Tower_UP_Kanpur
518,9012345678,9876543210,2024-01-06T20:40:00,1166,Mobile-Mobile,Tower_UP_Kanpur
519,9012345678,9876543210,2024-01-06T14:57:00,209,Mobile-Mobile,Tower_UP_Kanpur
520,9012345678,9876543210,2024-01-06T02:30:00,727,Mobile-Mobile,Tower_Mumbai_Central
521,8765432109,8912345678,2024-01-06T02:30:00,1060,Mobile-Mobile,Tower_UP_Kanpur
522,8765432109,8912345678,2024-01-06T20:15:00,98,Mobile-Mobile,Tower_UP_Kanpur
523,8765432109,8912345678,2024-01-06T18:01:00,270,Mobile-Mobile,Tower_Mumbai_Central
524,8765432109,8912345678,2024-01-06T11:07:00,145,Mobile-Mobile,Tower_UP_Kanpur
525,8765432109,8912345678,2024-01-06T14:53:00,424,Mobile-Mobile,Tower_Bangalore
526,8765432109,8912345678,2024-01-06T23:26:00,475,Mobile-Mobile,Tower_Bangalore
527,8765432109,8912345678,2024-01-06T15:57:00,449,Mobile-Mobile,Tower_Delhi_Central
528,8765432109,8912345678,2024-01-06T03:15:00,912,Mobile-Mobile,Tower_UP_Kanpur
529,8765432109,8912345678,2024-01-06T03:39:00,1140,Mobile-Mobile,Tower_Mumbai_Central
530,8765432109,8912345678,2024-01-06T03:28:00,435,Mobile-Mobile,Tower_Mumbai_Central
531,8765432109,8912345678,2024-01-06T14:02:00,860,Mobile-Mobile,Tower_Delhi_Central
532,8765432109,8912345678,2024-01-06T16:46:00,369,Mobile-Mobile,Tower_Bangalore
533,8765432109,6543210987,2024-01-06T16:41:00,877,Mobile-Mobile,Tower_Bangalore
534,8765432109,6543210987,2024-01-06T20:59:00,1007,Mobile-Mobile,Tower_Delhi_Central
535,8765432109,6543210987,2024-01-06T18:42:00,909,Mobile-Mobile,Tower_Delhi_Central
536,8765432109,6543210987,2024-01-06T13:06:00,833,Mobile-Mobile,Tower_Bangalore
537,8765432109,6543210987,2024-01-06T15:57:00,566,Mobile-Mobile,Tower_Bangalore
538,8765432109,6543210987,2024-01-06T09:03:00,492,Mobile-Mobile,Tower_Mumbai_Central
539,8765432109,6543210987,2024-01-06T14:18:00,953,Mobile-Mobile,Tower_UP_Kanpur
540,8765432109,6543210987,2024-01-06T11:29:00,662,Mobile-Mobile,Tower_Delhi_Central
541,8765432109,6543210987,2024-01-06T10:51:00,76,Mobile-Mobile,Tower_Delhi_Central
542,7654321098,7123456789,2024-01-06T15:13:00,480,Mobile-Mobile,Tower_Delhi_Central
543,7654321098,7123456789,2024-01-06T01:57:00,1132,Mobile-Mobile,Tower_UP_Kanpur
544,7654321098,7123456789,2024-01-06T13:04:00,962,Mobile-Mobile,Tower_Delhi_Central
545,7654321098,7123456789,2024-01-06T03:12:00,160,Mobile-Mobile,Tower_Bangalore
546,7654321098,7123456789,2024-01-06T18:11:00,970,Mobile-Mobile,Tower_Bangalore
547,7654321098,7123456789,2024-01-06T17:04:00,963,Mobile-Mobile,Tower_UP_Kanpur
